es_date,raw_date,btc_volume,btc_price,RSI_6,RSI_9,RSI_15,K_9,D_9
2016-06-25T00:00:00Z,20160625,-1.9277574699999924,670.4623076923078,46.6306827716594,48.06270688425377,48.981031925584006,20.349871407477018,15.88803099431201
2016-06-26T00:00:00Z,20160626,-224.11881207,645.9833333333335,45.763895534164135,47.53482680623003,48.68864110611712,12.449246678143313,16.53333727331434
2016-06-27T00:00:00Z,20160627,4144.7750086199985,641.1485,62.29933945840048,57.78993997914761,54.420711163123826,27.184144599872933,19.994420895164367
2016-06-28T00:00:00Z,20160628,2160.46016759,646.7428571428571,53.42226251844521,52.54223400303607,51.61479620536768,36.29607221393653,25.309821163984207
2016-06-29T00:00:00Z,20160629,3850.24670173,631.06,59.34238808879175,56.34037464318018,53.78871264324951,65.0488214656482,42.84301275981917
2016-06-30T00:00:00Z,20160630,137.4990219,655.5657142857143,44.44730835693095,47.03558759514491,48.643729561837276,50.585211347971295,50.64336834251861
2016-07-01T00:00:00Z,20160701,376.86388304000013,675.4395000000002,45.505529553405864,47.662514694363125,48.980826188434996,42.509621549263805,52.71455145429437
2016-07-02T00:00:00Z,20160702,265.03985541,682.7826315789475,45.024714234986604,47.36783940632327,48.820427628020006,14.876301296349837,35.99037806452825
2016-07-03T00:00:00Z,20160703,192.14479329,671.0205263157893,44.655622351272264,47.15404260735801,48.70902127271864,11.493412518717768,22.95977845477708
2016-07-04T00:00:00Z,20160704,638.6294540900004,668.9538461538461,47.80074450464049,48.748045160901235,49.46579402947187,13.490604346470164,13.286772720512532
2016-07-05T00:00:00Z,20160705,6703.6807420000005,669.6295,72.90244959868221,64.91884708045103,58.399204622179276,43.09180556920328,22.69194081146368
2016-07-06T00:00:00Z,20160706,291.19194321,671.3515384615384,45.27776678430408,47.20378702366949,48.65559263621536,40.69606538223143,32.4261584326349
2016-07-07T00:00:00Z,20160707,451.69962296999984,636.160909090909,45.89358759431113,47.60638530103296,48.88431029381319,35.7086027685757,39.83215790667008
2016-07-08T00:00:00Z,20160708,-36.487685240000076,642.13,44.08294368111165,46.39581194852791,48.18483748127814,2.375269435242368,26.259979195349782
2016-07-09T00:00:00Z,20160709,-16.233859940000002,645.524,44.19255993674422,46.459357123774886,48.21777310319015,1.6952094859189106,13.25969389657894
2016-07-10T00:00:00Z,20160710,191.52315259,646.607857142857,45.50747432642403,47.18190683601936,48.577007739615965,1.2277866436624658,1.7660885216078615
2016-07-11T00:00:00Z,20160711,-842.7856693400006,645.7768,39.89222074588321,43.866305759349615,46.84358162798013,1.2277866436624658,1.383594257747894
2016-07-12T00:00:00Z,20160712,645.31813173,652.2093333333333,50.44843626253525,49.59903173102056,49.615120774513684,7.7006929285697625,3.3854220719648445
2016-07-13T00:00:00Z,20160713,1427.0690358299998,658.835625,55.387560492178466,52.46791022754209,51.05160914706365,16.599197122655877,8.509225564962648
2016-07-14T00:00:00Z,20160714,2676.7898673199998,654.5485714285714,62.54874445221566,56.881888084655486,53.33059684200543,49.932530455989216,24.744140169071567
2016-07-15T00:00:00Z,20160715,424.21372654,659.6215384615384,46.428786418054216,47.8680811244775,48.930958499268584,55.359006707069376,40.63024476190477
2016-07-16T00:00:00Z,20160716,-51.29737170000001,659.6566666666666,43.583476339966744,46.13199916058133,48.03468636350189,52.82893890734593,52.70682535680145
2016-07-17T00:00:00Z,20160717,8.410332130000015,667.418,44.09966403376545,46.40657225375401,48.16242837653662,27.55714588007051,45.24836383149522
2016-07-18T00:00:00Z,20160718,769.97232058,675.0255555555555,50.966412361763666,50.05923613729221,49.84724676938739,30.83176986468237,37.07261821736622
2016-07-19T00:00:00Z,20160719,-58.322020020000004,669.97125,43.924309892189285,46.20597639589706,48.02818567362646,30.765240551257772,29.718052098670167
2016-07-20T00:00:00Z,20160720,-459.89771085,666.882,40.65611379560052,44.34424684050155,47.13468948390356,22.703700245199855,28.100236887046616
2016-07-21T00:00:00Z,20160721,-230.18981786999996,662.1374999999999,43.539719908275416,45.750852576719055,47.730647099475554,9.87061673699039,21.113185844482622
2016-07-22T00:00:00Z,20160722,81.67973621999997,660.646,47.681557523522166,47.767154610696956,48.573958491100754,8.196388927583191,13.590235303257764
2016-07-23T00:00:00Z,20160723,127.18341654,653.4,48.34502099896976,48.08388586184693,48.70333836199782,24.10812790234804,14.058377855640492
2016-07-24T00:00:00Z,20160724,874.7357203700001,658.0293333333333,58.67598845931275,53.31584471317612,50.87860545134235,55.00037343997965,29.101630089970243
2016-07-25T00:00:00Z,20160725,-7220.86838907,656.624,16.303104042159536,23.93222123302715,34.10018370202768,49.24507230809829,42.784524550141946
2016-07-26T00:00:00Z,20160726,571.7895613200001,651.8342857142858,54.36752540690853,52.36273670265518,50.82495675283194,65.41929770381303,56.55491448396361
2016-07-27T00:00:00Z,20160727,2021.3214696700002,653.1105882352941,58.57301550196722,55.818316659340006,53.192494519557684,65.41929770381303,60.02788923857472
2016-07-28T00:00:00Z,20160728,-2923.74904437,654.8063636363636,42.52790968195459,43.66259127074282,45.23253241131504,80.91749820383258,70.58536453715283
2016-07-29T00:00:00Z,20160729,-154.78548281,655.4375,51.46204411228163,50.458816964260365,49.744368871811176,74.31641355074979,73.55106981946508
2016-07-30T00:00:00Z,20160730,258.79412050999997,655.505,52.77776905645002,51.443091718390534,50.39830049784797,67.95959633138612,74.39783602865612
2016-07-31T00:00:00Z,20160731,77.34063608000001,634.1936363636364,52.03514697713234,50.94352022713501,50.091903455680495,78.7834729461979,73.68649427611122
2016-08-01T00:00:00Z,20160801,757.06890068,621.9145454545455,54.888499092202416,52.872243369183536,51.280687769372705,82.0722115006856,76.27176025942316
2016-08-02T00:00:00Z,20160802,4592.475934530001,587.9935294117649,67.84181924856351,62.28499039914549,57.413298733115994,88.42902872004926,83.09490438897753
2016-08-03T00:00:00Z,20160803,-11812.677090190002,553.1484615384614,27.42393163304781,31.760504425980212,36.40970910792543,62.10695160521791,77.53606394198421
2016-08-04T00:00:00Z,20160804,-5116.75635681,572.4573913043479,43.8179370027163,44.29582027595339,45.179987784598616,46.93865340825195,65.82487791117299
2016-08-05T00:00:00Z,20160805,92.88787203000003,571.8080000000001,53.60294264968227,52.011695010193584,50.832735620936,37.79602191167316,48.94720897504762
2016-08-06T00:00:00Z,20160806,279.30108157,576.3809090909091,53.94734643935768,52.277791447348065,51.026339871840975,62.36549337294568,49.03338956429021
2016-08-07T00:00:00Z,20160807,198.03630782,588.2599999999999,53.738671017975946,52.13600993348913,50.93266478324917,73.16452433722345,57.775346540614045
2016-08-08T00:00:00Z,20160808,-772.97882039,589.0987499999999,50.91476729175943,50.302154272803,49.763100715058606,71.40518548575552,68.97840106530816
2016-08-09T00:00:00Z,20160809,109.18218112999992,585.83875,53.57441117311009,52.02680203981889,50.86143655650562,71.05952397280761,71.87641126526215
2016-08-10T00:00:00Z,20160810,861.0570315500003,589.4874999999998,56.01213482155877,53.57168641930596,51.82329323834382,72.40670377403823,71.62380441086708
2016-08-11T00:00:00Z,20160811,1873.8628121400002,591.8245,59.45358414818496,55.73201685105398,53.14693290312026,83.30867412208495,75.59163395631022
2016-08-12T00:00:00Z,20160812,20.28667110999999,586.9,50.73610148124046,50.859573792322706,50.43005816773525,83.57979995253959,79.76505928288755
2016-08-13T00:00:00Z,20160813,86.66315621999996,587.796,51.04456162863067,51.032042514265186,50.527092603759336,68.65427857240549,78.51425088234329
2016-08-14T00:00:00Z,20160814,574.88442004,571.2959999999999,53.608414984129695,52.41403372373132,51.27870164000324,52.29543065173152,68.17650305889215
2016-08-15T00:00:00Z,20160815,129.10667666999998,568.7308333333334,50.69919705408188,50.937362016264885,50.52773728453709,39.16102215161857,53.37024379191848
2016-08-16T00:00:00Z,20160816,-51.87017275999992,572.3609090909092,49.393334341079324,50.29025314084906,50.20790502295519,37.416385231935266,42.957612678428404
2016-08-17T00:00:00Z,20160817,-639.5991181900001,575.5961538461538,44.887670275107176,48.0596216287482,49.12592208118276,20.441899819275896,32.339769067609865
2016-08-18T00:00:00Z,20160818,202.33518516,573.562,52.35834271923836,51.524737993053506,50.754756546345725,20.247038684058488,26.0351079117565
2016-08-19T00:00:00Z,20160819,-363.28274197,574.5614285714288,47.20033258539171,49.05151853282813,49.611429891712824,14.830152071346326,18.506363524893523
2016-08-20T00:00:00Z,20160820,632.0995876600001,577.1144444444445,56.293069297177745,53.47303149946566,51.66443651091834,48.163485404679655,27.74689205336144
2016-08-21T00:00:00Z,20160821,143.45033974,581.2855555555556,51.108148453190694,51.0273359983465,50.580480159906514,57.522844943489694,40.172160806505175
2016-08-22T00:00:00Z,20160822,-783.6594981300003,580.8653846153846,42.248547090729424,46.48892750544022,48.51147417128116,53.858359015592335,53.181563121253845
2016-08-23T00:00:00Z,20160823,-1711.0325890400002,584.4037499999998,34.97167121691562,42.25932932132491,46.47407521050266,20.525025682259002,43.9687432137803
2016-08-24T00:00:00Z,20160824,19652.695201370003,580.8592857142858,88.71315260155707,82.8045091022127,73.71818836649786,33.33333333333343,35.90557267706154
2016-08-25T00:00:00Z,20160825,-1150.6173824100001,574.9721428571429,45.13048818747602,46.80213910156424,48.14909584994044,34.2077362966614,29.355365104084566
2016-08-26T00:00:00Z,20160826,362.71071037999997,578.2071428571428,47.386815989160496,48.62998638180197,49.51391827482047,37.443350292752605,34.99480664091576
2016-08-27T00:00:00Z,20160827,-383.95396157,571.5414285714286,46.26051284429327,47.71988421116882,48.83439959339261,6.18062723319636,25.94390460753674
2016-08-28T00:00:00Z,20160828,-4.062452789999966,573.040909090909,47.029199834081766,48.27397586161657,49.21433733374444,7.969570531339111,17.197849352429312
2016-08-29T00:00:00Z,20160829,188.44112856999993,575.044347826087,47.48596385243391,48.584624764649966,49.418262373547556,7.697661709183976,7.282619824573101
2016-08-30T00:00:00Z,20160830,-6235.00093322,576.5745000000001,35.29832257702584,39.64648845368855,43.21455007540067,5.62705143540689,7.098094558643278
2016-08-31T00:00:00Z,20160831,361.61460110999997,574.6671428571428,50.84552016463305,50.22581781762773,50.10625767742598,11.457592900927176,8.2607686818393
2016-09-01T00:00:00Z,20160901,15478.812130299999,573.0486666666667,70.40307429476542,65.71828958941599,61.560794093836705,36.45287507839541,17.845839804909776
2016-09-02T00:00:00Z,20160902,875.49515168,573.5408695652173,48.18085569596281,49.10730349633339,49.74145110180792,47.36834789148367,31.759605290268706
2016-09-03T00:00:00Z,20160903,267.63591149999996,582.1539999999999,47.43301468775857,48.532857694162615,49.31915267519824,48.85679541148907,44.226006127122666
2016-09-04T00:00:00Z,20160904,548.46602852,606.38375,47.88150036332306,48.84388157584978,49.53124623177468,31.31125155477966,42.512131619250745
2016-09-05T00:00:00Z,20160905,604.01076273,606.1975000000001,47.986824844741946,48.91257725330877,49.57596436279733,30.894490131753958,37.020845699340846
2016-09-06T00:00:00Z,20160906,2193.17947664,606.817619047619,51.361456277841164,51.02922430498705,50.909333291435196,33.850432753020215,32.018724813184555
2016-09-07T00:00:00Z,20160907,-489.78332384000004,609.9585714285714,45.394630498459385,47.30656705145764,48.58538609548375,32.256594229860205,32.33383903821141
2016-09-08T00:00:00Z,20160908,366.7769908,620.7811764705882,47.72140594334546,48.65197397674868,49.37586983697925,23.54589297318715,29.884306652022474
2016-09-09T00:00:00Z,20160909,-199.76721805000005,622.9915789473683,46.16025664595222,47.744879864515646,48.84369546463314,11.213003572188034,22.338496925078413
2016-09-10T00:00:00Z,20160910,190.73254690000005,624.0942105263157,47.57868478704895,48.4895885107952,49.247662052336096,10.84817939520674,15.20235864686059
2016-09-11T00:00:00Z,20160911,175.13974557999998,619.8845454545454,47.518698289190205,48.45856549669577,49.23102977210428,17.32122391007202,13.127468959155548
2016-09-12T00:00:00Z,20160912,543.7221822900001,607.0766666666666,49.33077699607536,49.32080558054956,49.66159538106508,29.556186241374643,19.241863182217752
2016-09-13T00:00:00Z,20160913,59.07510134999998,608.6893333333333,46.78204666651345,48.1297586410123,49.07524441826395,27.92046415176975,24.932624767738755
2016-09-14T00:00:00Z,20160914,-2089.76685534,610.5360000000001,36.69483762110745,42.95549194838735,46.468845109855614,19.659409503514954,25.712019965553065
2016-09-15T00:00:00Z,20160915,357.25626995000005,609.7064705882353,51.10249437087656,49.86101786762479,49.72656586557097,37.792203587705934,28.457359080996827
2016-09-16T00:00:00Z,20160916,-1108.86370958,608.4855555555555,43.916389668962466,46.09950026105667,47.85697263869842,43.38890627691086,33.613506456043865
2016-09-17T00:00:00Z,20160917,-20.985561610000012,607.2688461538462,50.15726227669393,49.29276656892236,49.370317230347396,69.57446295563788,50.251857606751514
2016-09-18T00:00:00Z,20160918,-18.143695579999964,608.7335999999999,50.17464286082852,49.30159355671003,49.37442965625733,64.82284561243654,59.26207161499505
2016-09-19T00:00:00Z,20160919,452.73493500000006,609.8693333333335,53.4052635225946,50.89499878926791,50.09406695455761,84.58874834029139,72.99535230278856
2016-09-20T00:00:00Z,20160920,553.96504731,608.7391666666667,54.17183038393851,51.265442492268576,50.256936627059524,91.73652499489769,80.38270631587517
2016-09-21T00:00:00Z,20160921,394.26740244999996,598.1336363636365,52.53562753699094,50.588134084250804,49.981230130064816,96.83479272026109,91.05335535181668
2016-09-22T00:00:00Z,20160922,248.26955065999996,598.0020000000001,50.85066792275475,49.90994726597523,49.714088454494,94.13211880469048,94.23447883994972
2016-09-23T00:00:00Z,20160923,714.53574886,599.4723076923078,56.23057887787324,52.21171813438388,50.61724025481984,94.13211880469048,95.03301010988065
2016-09-24T00:00:00Z,20160924,-210.98074383,603.4200000000001,44.60164672953772,47.35260279364491,48.75495321051287,79.22640771267795,89.16354844068627
2016-09-25T00:00:00Z,20160925,-15.40440350000001,603.0838461538461,47.362092970419326,48.49218850767929,49.17829657099627,56.79128046905489,76.71660232880774
2016-09-26T00:00:00Z,20160926,204.49269669000006,602.955,50.67803723690406,49.86486436281953,49.67908672750299,38.42160774402445,58.1464319752524
2016-09-27T00:00:00Z,20160927,33.039696059999926,605.7153333333333,47.857293835904024,48.72584172014305,49.27347679142175,30.796145629443902,42.003011280841044
2016-09-28T00:00:00Z,20160928,-670.72078358,604.6485714285716,37.55986409433721,44.07663890252194,47.56554521037361,23.752282666629117,30.990012013365785
2016-09-29T00:00:00Z,20160929,21910.5863327,604.384375,93.27507244701319,87.41672017958899,76.0752312868148,42.12195539165956,32.22346122924416
2016-09-30T00:00:00Z,20160930,-283.06256412,604.2107692307692,45.44736804120205,47.076774380576346,48.37677971772346,33.90557392959855,33.2599373292957
2016-10-01T00:00:00Z,20161001,377.20338886999997,610.766923076923,46.428038132949254,47.88173286870926,48.96902214407719,35.45246426541751,37.15999786222517
2016-10-02T00:00:00Z,20161002,-199.0660271,610.823888888889,45.570062875403785,47.17717239388923,48.44925192767115,2.815362781509107,24.057800325508353
2016-10-03T00:00:00Z,20161003,-2430.7806655799986,610.83375,41.96604596322665,44.33493649337385,46.405465970931644,2.243122185243952,13.50364974405682
2016-10-04T00:00:00Z,20161004,4076.9923019999987,609.2990322580647,54.545437889744974,53.52103177683435,52.646510454467766,9.608047097982247,4.888844021578399
2016-10-05T00:00:00Z,20161005,1906.25855424,610.3668749999999,50.19075415841885,50.399950800996315,50.54304413761675,14.851004037922161,8.900724440382751
2016-10-06T00:00:00Z,20161006,106.5478406,611.0153846153846,46.49753164076838,47.80004546509523,48.81067610054278,18.325649355855333,14.261566830586546
2016-10-07T00:00:00Z,20161007,-137.00275898,612.593,45.94847068496082,47.42757029874961,48.56930217417047,12.55495857901473,15.243870657597371
2016-10-08T00:00:00Z,20161008,166.65901428000006,617.2265217391304,46.88684249034041,47.995977269996466,48.90682455111844,19.92006345406092,16.933557129643628
2016-10-09T00:00:00Z,20161009,272.25600307999997,616.4511111111111,47.26885433386447,48.21501510257155,49.031450094593396,30.29058801797935,20.921870017018296
2016-10-10T00:00:00Z,20161010,162.41749952,616.2314285714285,46.84827048687298,47.9785403275954,48.89852522954179,40.43203183303108,30.21422776835708
2016-10-11T00:00:00Z,20161011,-579.99184478,630.5996,43.69487743538491,46.253541327671925,47.956992385288046,36.6076264500139,35.77674876700808
2016-10-12T00:00:00Z,20161012,148.48701053000002,637.0003225806452,47.82975087767053,48.305243662446664,48.9895996820931,27.976695600331468,35.00545129445879
2016-10-13T00:00:00Z,20161013,314.60329993999994,635.8907142857142,48.857466756083326,48.80657685835403,49.235687325587826,26.688027111060297,30.424116387135186
2016-10-14T00:00:00Z,20161014,-3030.6911189299985,636.6760000000002,33.10011993967056,40.01482306299028,44.593835713479294,17.20813882966645,23.957620513686035
2016-10-15T00:00:00Z,20161015,160.63038616,639.3864285714286,51.13967916552924,49.73270127093835,49.463672055871726,43.79300928781621,29.229725076180944
2016-10-16T00:00:00Z,20161016,-47.92170064,639.5766666666667,50.08067902317389,49.147339941870634,49.16113028490533,61.520154883363396,40.84043433361531
2016-10-17T00:00:00Z,20161017,-234.97720291000002,638.9058333333334,48.98880616786438,48.57048989364543,48.87385730573025,89.37733341499528,64.89683252872491
2016-10-18T00:00:00Z,20161018,-37.52469054000001,637.0730769230769,50.359717994944376,49.277472134501515,49.20952580453603,87.40286767408016,79.4334519908129
2016-10-19T00:00:00Z,20161019,403.61828801,633.383076923077,53.69598384260007,50.9714751282303,49.995407870599955,91.0151556143691,89.26511890114813
2016-10-20T00:00:00Z,20161020,529.78292315,628.9343333333334,54.739937147231146,51.492707174360184,50.231375395835045,96.49131041607056,91.63644456817322
2016-10-21T00:00:00Z,20161021,68.51701027000001,631.4915000000001,49.81276193071485,49.33542286189474,49.31970105191836,95.68160580652601,94.39602394565519
2016-10-22T00:00:00Z,20161022,123.33694293000002,644.4152173913044,50.44884795012049,49.617637700779404,49.43655722492413,91.87643852246629,94.68311824835423
2016-10-23T00:00:00Z,20161023,218.44948551,653.4019047619049,51.72277738210087,50.15952554289361,49.65235856588497,78.30645637900335,88.6215002359985
2016-10-24T00:00:00Z,20161024,-57.28941159999995,650.4426666666666,47.4764691407971,48.45962431099861,49.00273571242992,57.03633312999677,75.7397426771554
2016-10-25T00:00:00Z,20161025,-10591.85959238,654.147619047619,9.966034469806862,19.726264001350902,31.912084913919287,27.508167080723155,54.283652196574366
2016-10-26T00:00:00Z,20161026,1902.068682970001,664.9587234042554,57.619949583576236,55.18232149848227,52.8210306186914,41.07814922418609,41.874216478301946
2016-10-27T00:00:00Z,20161027,28056.469505380002,682.8743749999999,81.80797137780662,78.03266232458908,72.06303509297453,66.66666666666673,45.08432765719194
2016-10-28T00:00:00Z,20161028,-95.54246016999998,684.9485714285712,47.09188011862928,48.24600078483761,49.01049314933567,75.71950920625821,61.15477503237029
2016-10-29T00:00:00Z,20161029,211.45781789,703.6966666666665,47.384068563718934,48.48723677764459,49.20036449197349,51.70379939634919,64.69665842309132
2016-10-30T00:00:00Z,20161030,72.40607097999998,706.4135714285715,47.24226395798913,48.37234590092152,49.111615437810016,27.568160514769087,51.66382303912544
2016-10-31T00:00:00Z,20161031,660.07930221,697.7909090909093,48.031020336717724,48.94750377850639,49.52390641725996,28.219867656250482,35.83060918912286
2016-11-01T00:00:00Z,20161101,342.57235883,720.3021739130437,47.56992811805513,48.61829286277087,49.292727322962726,28.332951062442376,28.040326411153927
2016-11-02T00:00:00Z,20161102,786.1593323499999,725.5685714285715,48.400389058282855,49.155774209090744,49.64458628119689,28.948547543180762,28.500455420624487
2016-11-03T00:00:00Z,20161103,898.80920909,724.3121428571427,48.64826084488854,49.30727154409476,49.739480661086525,20.421357962784164,25.90095218946904
2016-11-04T00:00:00Z,20161104,-76.6348693100001,701.3063157894736,46.33541529604736,47.916447640268764,48.88480160872703,11.013038528222934,20.127648011395895
2016-11-05T00:00:00Z,20161105,-243.97668216999998,702.2333333333332,45.88631244763327,47.65700429849312,48.73088996632531,1.1997475957313206,10.87804802891275
2016-11-06T00:00:00Z,20161106,677.16937929,708.8996000000001,49.142384592804746,49.355130356213294,49.665542655433846,26.890822737529987,13.034536287161357
2016-11-07T00:00:00Z,20161107,-3142.75520545,702.9785714285715,37.81843399359609,42.86708190774741,45.94408088696061,26.868435242475,18.31966852524538
2016-11-08T00:00:00Z,20161108,24166.969164500002,705.4669565217391,79.11199947344394,72.22912905426563,65.65617576928283,60.20176857580833,37.987008851937716
2016-11-09T00:00:00Z,20161109,460.7377099299999,726.3307142857144,46.76349798345613,48.092559625298115,49.028070836005,37.73163588979695,41.6006132360267
2016-11-10T00:00:00Z,20161110,-6.557967980000001,715.345,46.315527999164615,47.73879339864188,48.76722274408189,41.55957301942599,46.497659161677035
2016-11-11T00:00:00Z,20161111,477.70823504000003,714.3628571428571,46.94753391701569,48.1831730980015,49.068099309456166,12.645255896149736,30.645488268457502
2016-11-12T00:00:00Z,20161112,-111.37873628,708.2995238095239,46.15437208224756,47.62893871784295,48.695375902776334,11.946949756231895,22.050592890602484
2016-11-13T00:00:00Z,20161113,455.37716520999993,696.8311764705885,47.184539883167375,48.27293748718137,49.09397514913386,12.510772282025778,12.367659311469078
2016-11-14T00:00:00Z,20161114,-62.23197190999999,702.1695238095238,46.21552041464041,47.67065095693938,48.72356055665521,11.851739380246029,12.103153806167844
2016-11-15T00:00:00Z,20161115,45.57678073000001,709.9830769230769,46.4901830461141,47.823190188748335,48.80975165913884,12.043314018500409,12.135275226924016
2016-11-16T00:00:00Z,20161116,-8021.238474999999,720.7905555555553,31.874587538441318,38.40052087227805,43.01334195497659,7.651554363077484,10.515535920607919
2016-11-17T00:00:00Z,20161117,163.62097821000003,744.2090909090911,50.732893483664796,49.71076700392876,49.52911216928409,35.9930370068145,18.562635129464073
2016-11-18T00:00:00Z,20161118,497.6106508999999,743.6572413793102,51.39177354575415,50.131105428319614,49.78015796286061,65.43479928534772,36.359796885079845
2016-11-19T00:00:00Z,20161119,-113.95778055,747.7488888888888,49.92467980337981,49.282546967061805,49.29906837083997,96.37513162988694,65.93432264068299
2016-11-20T00:00:00Z,20161120,-5749.498521889999,741.6439130434783,37.9461449506248,41.925611457295766,45.00486226036109,73.16273789696375,78.32422293739943
2016-11-21T00:00:00Z,20161121,-192.14719570000005,732.7812499999999,51.668587116090904,50.17686019177753,49.63963579244581,70.46379020107167,80.00055324264075
2016-11-22T00:00:00Z,20161122,163.80549279000002,743.415806451613,52.476339406736486,50.68177650746119,49.92922089818952,71.55064778490309,71.7257252943128
2016-11-23T00:00:00Z,20161123,550.4593513,744.4671428571428,53.48957475960151,51.28507596489131,50.26208596561339,95.99490889914527,79.33644896170665
2016-11-24T00:00:00Z,20161124,469.75017817,739.0473333333333,53.205430943033996,51.138175283659436,50.187468081368955,98.37999744769952,88.64185137724927
2016-11-25T00:00:00Z,20161125,-1098.0013064,734.3388235294116,47.34320818251922,48.12574426549956,48.683287875813505,90.96406846804537,95.11299160496334
2016-11-26T00:00:00Z,20161126,-199.30759373,734.5807692307692,51.05298904696887,50.024276513796686,49.61084227147092,86.9970210680371,92.11369566126062
2016-11-27T00:00:00Z,20161127,90.0029154,732.0314285714285,52.34984555560413,50.678026323478534,49.92304322328622,84.87458648575327,87.61189200727854
2016-11-28T00:00:00Z,20161128,-1323.1223058999997,732.654,45.31288455790455,47.27947311212758,48.35513937992325,83.68346212147765,85.18502322508931
2016-11-29T00:00:00Z,20161129,37408.15408388001,732.5,89.91220791024229,82.81486244925345,73.13353805279354,87.65050952148592,85.40285270957224
2016-11-30T00:00:00Z,20161130,891.1495676199999,735.7918749999999,46.763652527506515,48.2903503124301,49.25924809495867,58.65914071746269,76.66437078680872
2016-12-01T00:00:00Z,20161201,-2482.80471617,747.3895,44.40117670857963,46.284708525070215,47.717206244761954,35.23900413302183,60.516218123990114
2016-12-02T00:00:00Z,20161202,-3172.1884237500008,767.1566666666669,43.85791388649593,45.8470067134018,47.39241652027608,1.9056707996884985,31.934605216724307
2016-12-03T00:00:00Z,20161203,-9524.267310249998,763.7341666666666,38.63161245122402,41.75396711815155,44.40834034073001,4.322468309207276e-14,12.381558310903424
2016-12-04T00:00:00Z,20161204,98.39576283,763.8899999999999,49.5584720045653,49.44571208760192,49.56292379338624,6.834410546937032,2.9133604488751588
2016-12-05T00:00:00Z,20161205,-1151.9970931,754.0833333333335,48.21969705888177,48.50925716748052,48.931261754976,12.780740730103433,6.53838375901347
2016-12-06T00:00:00Z,20161206,206.27282870000005,755.6416666666668,49.981044892560945,49.67403336647925,49.67769539664593,19.69177000006494,13.102307092368434
2016-12-07T00:00:00Z,20161207,948.92953946,758.9072222222221,51.07301873691073,50.364684401081085,50.10492272569868,20.295854022271655,17.589454917479976
2016-12-08T00:00:00Z,20161208,3113.0221809199993,766.2335714285713,54.543150296015156,52.501592530273925,51.39330736103677,47.68285717243859,29.22349373159169
2016-12-09T00:00:00Z,20161209,1240.8479170399999,768.4331578947366,50.802602983074564,50.39022281782489,50.19199501184352,69.16693386991803,45.715215021542726
2016-12-10T00:00:00Z,20161210,-11.993382889999932,772.0182352941176,48.15086815570994,48.90945506724276,49.364665367879205,86.81893024823705,67.88957376353119
2016-12-11T00:00:00Z,20161211,-528.40928647,767.8807142857144,46.93897992467364,48.25193132522841,49.0079046473959,77.213939478831,77.733267865662
2016-12-12T00:00:00Z,20161212,96.98373405000005,776.6027999999999,48.8112464333949,49.18268818725344,49.48163019643438,58.58026518695957,74.20437830467584
2016-12-13T00:00:00Z,20161213,1155.00001425,777.9000000000002,52.23294028507929,50.86469443591207,50.31824097819148,51.52015080702201,62.438118490937505
2016-12-14T00:00:00Z,20161214,1329.39905322,777.2007142857144,52.85627805703006,51.16444245866949,50.463124069568345,44.79801726031937,51.632811084766956
2016-12-15T00:00:00Z,20161215,6470.9363466,776.5487999999999,67.7465178742614,59.38262752085544,54.64135939457751,68.36991891808317,54.8960289951415
2016-12-16T00:00:00Z,20161216,983.7454627699999,778.9092307692307,48.235403786726685,49.40131074371085,49.83497169245975,57.54095244664605,56.90296287501618
2016-12-17T00:00:00Z,20161217,400.70140958999997,786.6355555555554,46.52684000558658,48.42826959907391,49.34086741945028,44.95949370736266,56.95678835736394
2016-12-18T00:00:00Z,20161218,623.30046555,787.3141666666667,47.380751989800075,48.86090321007781,49.545497508569845,17.111005255235007,39.87048380308122
2016-12-19T00:00:00Z,20161219,-77.11672413000008,789.4241176470588,44.686323813422824,47.45178600915028,48.87985907408795,12.058808271335467,24.709769077977697
2016-12-20T00:00:00Z,20161220,462.25134306,789.7216666666668,47.44794464091463,48.732662763668934,49.44030064002379,10.379749785870125,13.183187770813518
2016-12-21T00:00:00Z,20161221,-312.15955048000006,818.3857142857142,43.68975569058874,46.886639228487134,48.62031636875076,4.894904904664443,9.11115432062333
2016-12-22T00:00:00Z,20161222,-1655.1784385299998,856.0247826086958,37.50720333232778,43.65990588889071,47.166751962000134,2.7456917924759474,6.00678216100349
2016-12-23T00:00:00Z,20161223,1067.9500079399998,899.3906666666667,53.51326494348672,51.30430068304719,50.388893702146895,11.170276400939969,6.2702910326934385
2016-12-24T00:00:00Z,20161224,641.93777567,896.8019047619048,51.058241922404065,50.10773437175522,49.87900861641629,39.288869401057894,17.73494586482459
2016-12-25T00:00:00Z,20161225,280.44788589,876.8447058823529,48.77954183529613,49.01641675127406,49.42431853065564,62.98252864225355,37.81389148141712
2016-12-26T00:00:00Z,20161226,619.5104019899999,895.3323076923077,51.229417941992786,50.16178471148529,49.88343808512085,79.65631572974591,60.642571257685766
2016-12-27T00:00:00Z,20161227,-1279.37503707,915.6144117647058,38.76785174101978,43.94211732363254,47.306595164906405,56.137865651606255,66.25890334120189
2016-12-28T00:00:00Z,20161228,-1996.7194590699999,948.7285714285714,34.917450880579395,41.74246637542412,46.337740565022656,32.4442064104106,56.079462597254235
2016-12-29T00:00:00Z,20161229,-1167.4933347300002,967.6645454545454,42.798246237742184,45.3031460920628,47.66524381510277,13.61934421232194,34.06713875811291
